year	month	day	tmin	tmean	tmax	radiation	rain	UM	wind	UN	UX	CO2	ETP
1980	1	1	1.3	5.35	9.4	211	22	-999	2.3	-999	-999	-999	0.9
1980	1	2	2.1	3.2	4.3	792	5	-999	2.2	-999	-999	-999	0
1980	1	3	-3	1	5	844	0	-999	0.4	-999	-999	-999	0
1980	1	4	-2	2.9	7.8	445	0	-999	1	-999	-999	-999	0.4
1980	1	5	1.3	5.5	9.7	604	11	-999	3	-999	-999	-999	0
1980	1	6	7	8.8	10.6	325	0	-999	2.1	-999	-999	-999	0.7
1980	1	7	3.5	7.6	11.7	810	0	-999	0.8	-999	-999	-999	0.1
1980	1	8	-0.3	4.75	9.8	270	0	-999	1	-999	-999	-999	0.6
1980	1	9	4.8	7.45	10.1	432	1.5	-999	1.7	-999	-999	-999	0.4
1980	1	10	4.9	7	9.1	553	6	-999	3.5	-999	-999	-999	0.9
1980	1	11	0.4	3.3	6.2	225	0	-999	3.4	-999	-999	-999	0.4
1980	1	12	-2	-1	0	227	0	-999	2.2	-999	-999	-999	0.1
1980	1	13	-5	-2.3	0.4	487	0	-999	1.5	-999	-999	-999	0.2
1980	1	14	-4	-0.6	2.8	361	0	-999	0.5	-999	-999	-999	0.2
1980	1	15	1	2.75	4.5	381	0	-999	2.6	-999	-999	-999	0.6
1980	1	16	0	1.15	2.3	411	0	-999	1.6	-999	-999	-999	0.4
1980	1	17	-3.7	-1.15	1.4	238	0	-999	1	-999	-999	-999	0.4
1980	1	18	-2.3	-1.15	0	240	0	-999	0.4	-999	-999	-999	0.2
1980	1	19	-6.5	-2.65	1.2	609	0	-999	0.5	-999	-999	-999	0.1
1980	1	20	-5	0	5	533	21	-999	0.8	-999	-999	-999	0.3
1980	1	21	0	3.5	7	284	0	-999	3.5	-999	-999	-999	0.9
1980	1	22	3	6.45	9.9	333	0	-999	2	-999	-999	-999	0.8
1980	1	23	2.1	6.1	10.1	484	7.5	-999	3.9	-999	-999	-999	1
1980	1	24	5.9	8.75	11.6	266	0	-999	0.7	-999	-999	-999	0.6
1980	1	25	7	9.9	12.8	269	4	-999	1	-999	-999	-999	0.5
1980	1	26	8	9.8	11.6	262	0	-999	1.2	-999	-999	-999	0.6
1980	1	27	1	5.85	10.7	1045	0	-999	1	-999	-999	-999	0.2
1980	1	28	-0.5	4.9	10.3	1025	0	-999	3.6	-999	-999	-999	1
1980	1	29	5	9.05	13.1	880	0	-999	2.4	-999	-999	-999	0.8
1980	1	30	6.6	9.4	12.2	791	0	-999	4.6	-999	-999	-999	1
1980	1	31	8.3	9.4	10.5	347	7	-999	4.3	-999	-999	-999	0.7
1980	2	1	7.5	8.4	9.3	440	8	-999	2.2	-999	-999	-999	0.8
1980	2	2	2	7.2	12.4	555	0	-999	2.8	-999	-999	-999	1.2
1980	2	3	9.5	11.4	13.3	450	0	-999	4.4	-999	-999	-999	1.2
1980	2	4	9.8	12.15	14.5	333	1.5	-999	3.9	-999	-999	-999	0.9
1980	2	5	11.9	13.55	15.2	767	0.5	-999	2.6	-999	-999	-999	0.9
1980	2	6	3.2	9.85	16.5	1023	0	-999	2.8	-999	-999	-999	1.4
1980	2	7	7.5	10.45	13.4	866	0	-999	1.5	-999	-999	-999	1.1
1980	2	8	1	7.4	13.8	1011	0	-999	5.4	-999	-999	-999	1.9
1980	2	9	9.7	11.55	13.4	386	0	-999	6.9	-999	-999	-999	1.4
1980	2	10	7	9.55	12.1	530	6.5	-999	2.7	-999	-999	-999	1.1
1980	2	11	5	7.4	9.8	912	0	-999	1.5	-999	-999	-999	0.8
1980	2	12	-1.6	4.5	10.6	965	0	-999	0.5	-999	-999	-999	0.6
1980	2	13	-2.3	4.55	11.4	821	0	-999	0.9	-999	-999	-999	0.9
1980	2	14	5.4	8.7	12	1062	1	-999	1	-999	-999	-999	0.7
1980	2	15	2.4	7.7	13	905	0	-999	5.3	-999	-999	-999	0.9
1980	2	16	8	10.5	13	678	4	-999	3.7	-999	-999	-999	1.1
1980	2	17	4.5	8.15	11.8	1297	0	-999	1.4	-999	-999	-999	0.9
1980	2	18	0	7	14	1012	0	-999	4.6	-999	-999	-999	2.1
1980	2	19	8.5	10.25	12	711	0	-999	9.4	-999	-999	-999	2.2
1980	2	20	8	9.5	11	893	0	-999	9.7	-999	-999	-999	1.9
1980	2	21	8	9.75	11.5	1358	0	-999	6.7	-999	-999	-999	1.6
1980	2	22	8.5	11.25	14	722	0	-999	5.3	-999	-999	-999	1.3
1980	2	23	9.5	11.15	12.8	373	0	-999	0.9	-999	-999	-999	0.8
1980	2	24	5.5	7	8.5	377	10	-999	1	-999	-999	-999	0.6
1980	2	25	5.5	8.75	12	382	0	-999	1.9	-999	-999	-999	1
1980	2	26	5.5	6	6.5	387	2	-999	1.4	-999	-999	-999	0.6
1980	2	27	5	7.25	9.5	404	0	-999	1.7	-999	-999	-999	0.8
1980	2	28	5.5	6.25	7	582	0	-999	1.6	-999	-999	-999	0.8
1980	2	29	-0.3	1.7	3.7	401	0	-999	1	-999	-999	-999	0.5
1980	3	1	0	5.25	10.5	1083	0	-999	0.7	-999	-999	-999	1.1
1980	3	2	-0.8	5.6	12	942	0	-999	0.7	-999	-999	-999	1.1
1980	3	3	3	5.6	8.2	416	0	-999	1.5	-999	-999	-999	0.5
1980	3	4	2	5	8	715	0	-999	0.8	-999	-999	-999	0.9
1980	3	5	-1.1	4.85	10.8	839	0	-999	0.9	-999	-999	-999	1.1
1980	3	6	1.7	7.85	14	430	7	-999	3.7	-999	-999	-999	1.3
1980	3	7	7.4	9.4	11.4	841	5.5	-999	5	-999	-999	-999	1.9
1980	3	8	5.5	7.95	10.4	717	15	-999	6.7	-999	-999	-999	1.7
1980	3	9	6.2	8.35	10.5	458	2.5	-999	3	-999	-999	-999	1.3
1980	3	10	5.4	7.9	10.4	557	0	-999	3	-999	-999	-999	1.3
1980	3	11	6.9	8.2	9.5	818	1	-999	3.8	-999	-999	-999	1.1
1980	3	12	5	8.35	11.7	473	0	-999	1.3	-999	-999	-999	1.1
1980	3	13	4.2	5.9	7.6	519	16	-999	4.3	-999	-999	-999	0.7
1980	3	14	1.3	4.15	7	1238	0.5	-999	4.9	-999	-999	-999	1.7
1980	3	15	2	4.05	6.1	474	7.5	-999	2	-999	-999	-999	1
1980	3	16	3.9	5.15	6.4	479	0	-999	3.5	-999	-999	-999	1.1
1980	3	17	2	6.45	10.9	1867	0	-999	0.9	-999	-999	-999	1.8
1980	3	18	0	7.55	15.1	1670	0	-999	5.8	-999	-999	-999	1.8
1980	3	19	8.9	11.8	14.7	989	13	-999	5.4	-999	-999	-999	2.3
1980	3	20	3.6	7.6	11.6	1480	0	-999	2.4	-999	-999	-999	2
1980	3	21	1.5	7.75	14	1361	0	-999	1.2	-999	-999	-999	1.8
1980	3	22	4.5	6.45	8.4	509	10	-999	2.5	-999	-999	-999	1.1
1980	3	23	-0.1	6.35	12.8	1857	0	-999	1.5	-999	-999	-999	2.1
1980	3	24	-1.1	7.7	16.5	2044	0	-999	0.9	-999	-999	-999	2.2
1980	3	25	6	9.25	12.5	1472	3	-999	1.6	-999	-999	-999	1.8
1980	3	26	5.5	10.25	15	733	1.5	-999	4.7	-999	-999	-999	2.4
1980	3	27	9.5	14.65	19.8	1462	0	-999	2	-999	-999	-999	2.5
1980	3	28	9.5	15.25	21	1693	0.5	-999	2	-999	-999	-999	2.9
1980	3	29	9.5	10.75	12	542	2	-999	1.9	-999	-999	-999	0.9
1980	3	30	5.5	9.75	14	1370	0.5	-999	1.4	-999	-999	-999	2.1
1980	3	31	8.5	15.25	22	2145	0	-999	0.8	-999	-999	-999	3.1
1980	4	1	10.5	14.5	18.5	1100	0	-999	3	-999	-999	-999	2.1
1980	4	2	9.8	11.9	14	1046	0	-999	6.5	-999	-999	-999	1.9
1980	4	3	6	9.15	12.3	1814	0	-999	3.2	-999	-999	-999	2.5
1980	4	4	1.7	6.45	11.2	2298	0	-999	3	-999	-999	-999	2.7
1980	4	5	1.1	6.25	11.4	2340	0	-999	2.4	-999	-999	-999	2.8
1980	4	6	3	7	11	1689	0	-999	3	-999	-999	-999	2.4
1980	4	7	4.5	8.85	13.2	1605	0	-999	4	-999	-999	-999	3.4
1980	4	8	4.6	8.45	12.3	774	0	-999	4	-999	-999	-999	2
1980	4	9	3	6.8	10.6	2089	0	-999	3.2	-999	-999	-999	3.1
1980	4	10	0	6.9	13.8	2428	0	-999	1	-999	-999	-999	2.8
1980	4	11	-0.5	8.25	17	2438	0	-999	4.9	-999	-999	-999	4.2
1980	4	12	8	12.45	16.9	2260	0	-999	7.4	-999	-999	-999	5.5
1980	4	13	9.8	13.9	18	2238	0	-999	8.2	-999	-999	-999	5.7
1980	4	14	11.5	13.25	15	1438	0	-999	10.9	-999	-999	-999	4.4
1980	4	15	11.8	12.15	12.5	634	7.5	-999	3.1	-999	-999	-999	1.8
1980	4	16	8	9.9	11.8	622	1	-999	0.6	-999	-999	-999	1.1
1980	4	17	6.3	11.15	16	1491	0	-999	0.9	-999	-999	-999	2.3
1980	4	18	10	12.85	15.7	662	2	-999	2.2	-999	-999	-999	1.9
1980	4	19	10.8	13.5	16.2	795	0	-999	5.9	-999	-999	-999	2.8
1980	4	20	7	11.75	16.5	1461	0.5	-999	6.5	-999	-999	-999	2.9
1980	4	21	2.7	7.1	11.5	1500	0	-999	4.4	-999	-999	-999	3.1
1980	4	22	5.4	9.05	12.7	2123	0	-999	3.9	-999	-999	-999	3.7
1980	4	23	8	9.25	10.5	861	5.5	-999	3	-999	-999	-999	2.1
1980	4	24	2.9	8	13.1	2431	0	-999	3.5	-999	-999	-999	3.8
1980	4	25	5	10.75	16.5	2292	0	-999	2.3	-999	-999	-999	3.5
1980	4	26	1.1	9.3	17.5	2365	0	-999	1.2	-999	-999	-999	3.2
1980	4	27	7	10.9	14.8	1025	0	-999	3.1	-999	-999	-999	2.5
1980	4	28	7.5	11.75	16	1704	0	-999	0.7	-999	-999	-999	2.7
1980	4	29	2.4	10.6	18.8	2304	0	-999	2.6	-999	-999	-999	3.8
1980	4	30	5.5	11.65	17.8	1203	0	-999	2	-999	-999	-999	2.1
1980	5	1	9.1	13.55	18	1290	0	-999	1.7	-999	-999	-999	2.5
1980	5	2	5	12	19	2423	0	-999	2	-999	-999	-999	3.6
1980	5	3	9.9	14.85	19.8	1332	0	-999	4.5	-999	-999	-999	3.3
1980	5	4	10.5	12.35	14.2	687	11	-999	2.6	-999	-999	-999	1.5
1980	5	5	11	14	17	1591	0	-999	1.5	-999	-999	-999	2.9
1980	5	6	10	13	16	944	5	-999	3.2	-999	-999	-999	2.1
1980	5	7	6.8	13.75	20.7	2336	0	-999	1.5	-999	-999	-999	3.8
1980	5	8	10.9	14.1	17.3	1839	10	-999	4.2	-999	-999	-999	3.8
1980	5	9	8	12	16	2195	0	-999	2.4	-999	-999	-999	3.5
1980	5	10	2.1	11.45	20.8	2889	0	-999	1.5	-999	-999	-999	4.1
1980	5	11	10	14.45	18.9	1330	4.5	-999	4.5	-999	-999	-999	3
1980	5	12	12.8	16.5	20.2	1789	0	-999	5.1	-999	-999	-999	5.4
1980	5	13	10.3	11.4	12.5	714	11	-999	1.9	-999	-999	-999	1.5
1980	5	14	8.1	13.15	18.2	1374	0	-999	2.1	-999	-999	-999	2.7
1980	5	15	11.1	14.65	18.2	1479	20	-999	4.8	-999	-999	-999	3.4
1980	5	16	10.4	13.95	17.5	2463	0	-999	2.7	-999	-999	-999	4.2
1980	5	17	9	13.25	17.5	2366	0	-999	3.1	-999	-999	-999	4
1980	5	18	9.2	13.9	18.6	1607	3.5	-999	4.3	-999	-999	-999	3.8
1980	5	19	11.2	15.35	19.5	1220	0	-999	3.9	-999	-999	-999	3.3
1980	5	20	11.6	14.55	17.5	917	0	-999	3	-999	-999	-999	2.4
1980	5	21	10.1	13.15	16.2	2006	5	-999	3	-999	-999	-999	3.2
1980	5	22	8.4	12.45	16.5	1618	17.5	-999	3.4	-999	-999	-999	3.2
1980	5	23	10.9	14.45	18	1264	3.5	-999	2.7	-999	-999	-999	2.7
1980	5	24	10.1	14.75	19.4	2015	0	-999	1.5	-999	-999	-999	3.5
1980	5	25	8	15	22	2528	0	-999	1.2	-999	-999	-999	4.2
1980	5	26	12.6	13.8	15	742	10	-999	1.6	-999	-999	-999	1.7
1980	5	27	10	13	16	846	13	-999	1.3	-999	-999	-999	1.9
1980	5	28	10	12.3	14.6	746	5	-999	1.7	-999	-999	-999	1.4
1980	5	29	8.9	12.05	15.2	952	3	-999	3.7	-999	-999	-999	2.3
1980	5	30	7.3	11.9	16.5	2473	0	-999	1.6	-999	-999	-999	3.9
1980	5	31	11.2	14.8	18.4	1638	1.5	-999	5.7	-999	-999	-999	4.2
1980	6	1	11	14.8	18.6	1657	3	-999	2.6	-999	-999	-999	3.4
1980	6	2	9.4	15.2	21	2820	0	-999	1.3	-999	-999	-999	4.6
1980	6	3	8.9	17.95	27	3215	0	-999	0.7	-999	-999	-999	5.4
1980	6	4	11	20.25	29.5	3234	0	-999	1.2	-999	-999	-999	6
1980	6	5	15.5	17	18.5	1150	0	-999	3.4	-999	-999	-999	2.7
1980	6	6	13.5	16.75	20	894	0	-999	2	-999	-999	-999	2.6
1980	6	7	12.9	14.65	16.4	758	2	-999	2.4	-999	-999	-999	2
1980	6	8	12.6	15.2	17.8	896	0	-999	3	-999	-999	-999	2.6
1980	6	9	12.5	16.75	21	1855	1.5	-999	2	-999	-999	-999	3.8
1980	6	10	11.8	16.2	20.6	1668	0	-999	2.8	-999	-999	-999	4
1980	6	11	7.6	17.05	26.5	3106	0	-999	4.8	-999	-999	-999	6.3
1980	6	12	16.1	18.25	20.4	779	0	-999	5.1	-999	-999	-999	3.4
1980	6	13	14.1	20	25.9	2149	0	-999	3.8	-999	-999	-999	5.3
1980	6	14	16.3	19.95	23.6	1482	2	-999	1.4	-999	-999	-999	3.6
1980	6	15	11	17.85	24.7	2218	0	-999	1.5	-999	-999	-999	4.4
1980	6	16	11.8	19.15	26.5	2989	0	-999	1.6	-999	-999	-999	5.6
1980	6	17	14.3	16.95	19.6	1534	10	-999	2.9	-999	-999	-999	3.3
1980	6	18	12.3	15.85	19.4	1038	0	-999	2.1	-999	-999	-999	2.6
1980	6	19	14	17.05	20.1	850	0	-999	3.5	-999	-999	-999	2.4
1980	6	20	12.5	15.45	18.4	1004	1	-999	1.9	-999	-999	-999	2.5
1980	6	21	11.9	15.7	19.5	2150	0	-999	1.5	-999	-999	-999	4
1980	6	22	10	15.15	20.3	935	0	-999	1.4	-999	-999	-999	2.4
1980	6	23	10	14.25	18.5	1824	8	-999	1.4	-999	-999	-999	3
1980	6	24	7.1	13.65	20.2	1208	0	-999	2	-999	-999	-999	2.6
1980	6	25	11.8	16.35	20.9	1840	5	-999	2.4	-999	-999	-999	3.7
1980	6	26	12.4	15.7	19	2147	13	-999	2.3	-999	-999	-999	4
1980	6	27	10.4	14.65	18.9	2317	0	-999	3.7	-999	-999	-999	4.5
1980	6	28	9.8	15.1	20.4	2982	0	-999	3	-999	-999	-999	5.2
1980	6	29	10.9	15.95	21	1359	0	-999	1.3	-999	-999	-999	3
1980	6	30	9.8	13.75	17.7	880	0	-999	3.9	-999	-999	-999	2.8
1980	7	1	12.5	16.5	20.5	1510	0	-999	1.7	-999	-999	-999	3.3
1980	7	2	11.4	15.6	19.8	2175	0	-999	3.8	-999	-999	-999	4.4
1980	7	3	11.5	16.9	22.3	2651	0	-999	2	-999	-999	-999	5
1980	7	4	9	17.1	25.2	2819	0	-999	1	-999	-999	-999	4.9
1980	7	5	11.8	18.25	24.7	2698	0	-999	1.5	-999	-999	-999	5.1
1980	7	6	15.9	20.75	25.6	2100	0	-999	1.3	-999	-999	-999	4.6
1980	7	7	14.2	20.95	27.7	1962	0	-999	1.6	-999	-999	-999	4.3
1980	7	8	14	16.6	19.2	854	14	-999	2.3	-999	-999	-999	2.1
1980	7	9	13	15.55	18.1	1822	8	-999	3.5	-999	-999	-999	3.6
1980	7	10	11.7	14.85	18	919	15	-999	2.6	-999	-999	-999	2.6
1980	7	11	12.2	15.45	18.7	1071	0	-999	2.1	-999	-999	-999	2.2
1980	7	12	11.6	15.9	20.2	1595	0	-999	2.2	-999	-999	-999	3.3
1980	7	13	9.6	15.8	22	2814	0	-999	2.1	-999	-999	-999	4.8
1980	7	14	9.7	18.25	26.8	2727	0	-999	1.2	-999	-999	-999	5
1980	7	15	19	21.1	23.2	860	12	-999	1.6	-999	-999	-999	2.5
1980	7	16	13.3	17.15	21	1891	0	-999	2.4	-999	-999	-999	3.9
1980	7	17	12.4	17.8	23.2	2767	0	-999	1.4	-999	-999	-999	4.9
1980	7	18	9.5	18	26.5	2967	0	-999	1.3	-999	-999	-999	5.2
1980	7	19	10.2	19.5	28.8	3014	0	-999	1	-999	-999	-999	5.5
1980	7	20	14.5	19.35	24.2	2014	2	-999	3.4	-999	-999	-999	4.7
1980	7	21	13.5	17.75	22	2348	0	-999	1.4	-999	-999	-999	4.4
1980	7	22	7.4	18.8	30.2	3068	0	-999	1.6	-999	-999	-999	5.7
1980	7	23	15.4	22.25	29.1	2980	0	-999	1.6	-999	-999	-999	6
1980	7	24	15.9	23.15	30.4	2924	0	-999	0.7	-999	-999	-999	5.7
1980	7	25	15.2	22.55	29.9	2517	0	-999	3.4	-999	-999	-999	5.9
1980	7	26	15.8	17.8	19.8	936	6	-999	1.5	-999	-999	-999	2.1
1980	7	27	12.6	18.3	24	2625	0	-999	0.9	-999	-999	-999	4.6
1980	7	28	11	20.25	29.5	2988	0	-999	3.7	-999	-999	-999	6.4
1980	7	29	15.6	21.2	26.8	2147	3	-999	1.7	-999	-999	-999	4.8
1980	7	30	13	19.7	26.4	2877	0	-999	0.7	-999	-999	-999	5.1
1980	7	31	13.5	22	30.5	2921	0	-999	2.4	-999	-999	-999	6.1
1980	8	1	14.5	22	29.5	2832	0	-999	1.7	-999	-999	-999	5.7
1980	8	2	20	24.5	29	1912	0	-999	5.2	-999	-999	-999	5.3
1980	8	3	19.5	21.5	23.5	796	0	-999	2	-999	-999	-999	2.2
1980	8	4	18	23.4	28.8	2317	0	-999	0.7	-999	-999	-999	4.8
1980	8	5	18	22.25	26.5	1550	0	-999	1.5	-999	-999	-999	3.6
1980	8	6	17	22.1	27.2	2619	0	-999	0.9	-999	-999	-999	5
1980	8	7	11.5	21.75	32	2596	0	-999	2.6	-999	-999	-999	5.6
1980	8	8	19.5	22	24.5	2458	0	-999	1.9	-999	-999	-999	4.9
1980	8	9	14.7	19.85	25	1877	0	-999	1.2	-999	-999	-999	3.8
1980	8	10	12	19.4	26.8	2690	0	-999	0.9	-999	-999	-999	4.8
1980	8	11	14.5	21.25	28	2798	0	-999	1.7	-999	-999	-999	5.4
1980	8	12	17	20.5	24	2121	0	-999	2.6	-999	-999	-999	4.7
1980	8	13	12	19.4	26.8	2896	0	-999	0.7	-999	-999	-999	4.9
1980	8	14	12	21.25	30.5	2611	0	-999	3.9	-999	-999	-999	5.9
1980	8	15	16.5	18.25	20	722	22	-999	1.4	-999	-999	-999	1.7
1980	8	16	15.5	19.35	23.2	1884	0	-999	1.7	-999	-999	-999	3.8
1980	8	17	14.8	19.9	25	2781	0	-999	2	-999	-999	-999	5.1
1980	8	18	12.1	19.5	26.9	2321	15.5	-999	1.5	-999	-999	-999	4.3
1980	8	19	16.2	19.1	22	1157	0	-999	0.7	-999	-999	-999	2.3
1980	8	20	12.5	19	25.5	2065	0	-999	0.6	-999	-999	-999	3.6
1980	8	21	13.4	21.3	29.2	2105	0	-999	1	-999	-999	-999	4.1
1980	8	22	18	23.05	28.1	2623	0	-999	2.1	-999	-999	-999	5.3
1980	8	23	16.6	20.2	23.8	1374	0	-999	1	-999	-999	-999	2.8
1980	8	24	10.1	17.9	25.7	2477	0	-999	1.7	-999	-999	-999	4.3
1980	8	25	16.8	20.4	24	1378	3	-999	4.2	-999	-999	-999	4.4
1980	8	26	19	22.05	25.1	663	0	-999	2.5	-999	-999	-999	2.3
1980	8	27	17	20.5	24	1444	33.5	-999	2.3	-999	-999	-999	3.1
1980	8	28	16.4	20.15	23.9	1641	0	-999	1.4	-999	-999	-999	3.3
1980	8	29	16.5	22.15	27.8	2382	0	-999	0.8	-999	-999	-999	4.4
1980	8	30	18	20.55	23.1	755	0	-999	1.5	-999	-999	-999	1.9
1980	8	31	14.2	18.45	22.7	1912	0	-999	1.5	-999	-999	-999	3.2
1980	9	1	9.5	16.5	23.5	2567	0	-999	0.7	-999	-999	-999	3.8
1980	9	2	7.7	17.1	26.5	2525	0	-999	3.8	-999	-999	-999	5.2
1980	9	3	9	17	25	2376	0	-999	2.6	-999	-999	-999	3.6
1980	9	4	9	17.25	25.5	2120	0	-999	3.5	-999	-999	-999	3.8
1980	9	5	15	19.25	23.5	665	1.5	-999	2.8	-999	-999	-999	1.2
1980	9	6	12	18.5	25	2388	0	-999	1.2	-999	-999	-999	3.9
1980	9	7	10	18.25	26.5	2315	0	-999	3	-999	-999	-999	4.6
1980	9	8	17.5	19.25	21	726	11.5	-999	1.6	-999	-999	-999	1.9
1980	9	9	13.7	16.95	20.2	1693	0	-999	1.5	-999	-999	-999	2.8
1980	9	10	12	16.4	20.8	1863	1.5	-999	1.2	-999	-999	-999	3
1980	9	11	12	18.6	25.2	1319	0	-999	1.3	-999	-999	-999	2.8
1980	9	12	11.6	19.5	27.4	1931	0	-999	0.8	-999	-999	-999	3.3
1980	9	13	12.5	16.3	20.1	979	0	-999	1.5	-999	-999	-999	1.5
1980	9	14	7.7	15.45	23.2	2187	0	-999	0.9	-999	-999	-999	3
1980	9	15	8	16.7	25.4	2189	0	-999	0.5	-999	-999	-999	3.1
1980	9	16	9.5	18.7	27.9	2119	0	-999	2.2	-999	-999	-999	3.9
1980	9	17	17.8	20.4	23	1039	0	-999	0.8	-999	-999	-999	2.1
1980	9	18	11.2	19.05	26.9	2065	0	-999	4.8	-999	-999	-999	4.9
1980	9	19	20	22.75	25.5	1767	0	-999	4.3	-999	-999	-999	4.4
1980	9	20	13.5	19.6	25.7	1017	0	-999	5.4	-999	-999	-999	3.1
1980	9	21	11.8	17.7	23.6	1278	0	-999	0.7	-999	-999	-999	2.2
1980	9	22	11.6	16.8	22	1494	0	-999	0.7	-999	-999	-999	2.3
1980	9	23	9.2	16.45	23.7	2029	0	-999	0.4	-999	-999	-999	2.7
1980	9	24	8.6	16.5	24.4	2043	0	-999	0.5	-999	-999	-999	2.7
1980	9	25	9.2	17.2	25.2	2002	0	-999	0.4	-999	-999	-999	2.7
1980	9	26	9.5	17.6	25.7	1892	0	-999	0.5	-999	-999	-999	2.7
1980	9	27	11	18.7	26.4	1347	0	-999	2.1	-999	-999	-999	2.6
1980	9	28	18	21.1	24.2	617	0	-999	2.2	-999	-999	-999	2.3
1980	9	29	13.8	19.05	24.3	1259	0	-999	0.5	-999	-999	-999	2
1980	9	30	13.5	18.65	23.8	1115	0	-999	0.9	-999	-999	-999	1.8
1980	10	1	13.9	16.95	20	480	0	-999	1.5	-999	-999	-999	1
1980	10	2	15.1	18.2	21.3	1389	0	-999	1	-999	-999	-999	2.2
1980	10	3	7.4	15.8	24.2	1707	0	-999	2.4	-999	-999	-999	2.9
1980	10	4	16.7	20.5	24.3	1171	0	-999	1.5	-999	-999	-999	2.3
1980	10	5	17	19.5	22	1175	0	-999	1.2	-999	-999	-999	2
1980	10	6	8.4	14.95	21.5	1604	0	-999	0.6	-999	-999	-999	1.9
1980	10	7	8.5	13.85	19.2	425	0	-999	1.6	-999	-999	-999	1.4
1980	10	8	11.3	11.95	12.6	458	16	-999	2.4	-999	-999	-999	1.1
1980	10	9	8.2	10.35	12.5	858	5	-999	2.3	-999	-999	-999	1.4
1980	10	10	7	9.4	11.8	461	5	-999	3	-999	-999	-999	1.2
1980	10	11	9	11.6	14.2	1029	8	-999	5	-999	-999	-999	1.1
1980	10	12	9.7	11.1	12.5	637	1	-999	3.5	-999	-999	-999	1.3
1980	10	13	7.3	10.3	13.3	1085	0	-999	1.2	-999	-999	-999	1.3
1980	10	14	3.3	9.4	15.5	746	0	-999	2.3	-999	-999	-999	1.2
1980	10	15	9.1	14.55	20	751	0	-999	2.7	-999	-999	-999	2
1980	10	16	10.9	12.75	14.6	395	4	-999	1.3	-999	-999	-999	0.8
1980	10	17	4.3	7.15	10	438	3	-999	1.3	-999	-999	-999	0.6
1980	10	18	6.7	9.1	11.5	611	6	-999	4	-999	-999	-999	0.9
1980	10	19	4	7.75	11.5	1567	0	-999	1.5	-999	-999	-999	1.3
1980	10	20	-1.6	8.05	17.7	1519	0	-999	1.3	-999	-999	-999	1.4
1980	10	21	4.9	10.65	16.4	1424	0	-999	3.3	-999	-999	-999	2.3
1980	10	22	8.6	13.5	18.4	1148	0	-999	3.1	-999	-999	-999	1.5
1980	10	23	11.4	15	18.6	1262	2	-999	1.5	-999	-999	-999	1.4
1980	10	24	9.1	11.55	14	348	20.5	-999	1.5	-999	-999	-999	0.7
1980	10	25	8.9	11.6	14.3	1239	0	-999	2.7	-999	-999	-999	1.4
1980	10	26	2.3	9.05	15.8	1039	0	-999	1.9	-999	-999	-999	1.3
1980	10	27	3.8	12.85	21.9	1338	0	-999	2.5	-999	-999	-999	1.9
1980	10	28	9.2	14.6	20	1369	0	-999	2.4	-999	-999	-999	1.9
1980	10	29	6.5	12.75	19	815	0	-999	1.2	-999	-999	-999	1.1
1980	10	30	12.3	13.65	15	322	0	-999	0.5	-999	-999	-999	0.7
1980	10	31	6.5	12.6	18.7	1012	0	-999	1.5	-999	-999	-999	1.2
1980	11	1	8.5	13.05	17.6	1129	0	-999	2.4	-999	-999	-999	1.4
1980	11	2	4.4	10.6	16.8	1140	0	-999	2.1	-999	-999	-999	1.3
1980	11	3	5	8.25	11.5	307	0	-999	2.4	-999	-999	-999	0.5
1980	11	4	1	2.5	4	303	0	-999	2.2	-999	-999	-999	0.3
1980	11	5	0	0.5	1	330	0	-999	1.2	-999	-999	-999	0.3
1980	11	6	-5	1.5	8	966	0	-999	1.7	-999	-999	-999	0.7
1980	11	7	1.4	7.65	13.9	554	0	-999	3.4	-999	-999	-999	1.4
1980	11	8	8	10.9	13.8	448	0	-999	3.7	-999	-999	-999	1
1980	11	9	9.6	10.7	11.8	285	31	-999	2.8	-999	-999	-999	0.4
1980	11	10	5.6	7.9	10.2	330	2	-999	2.4	-999	-999	-999	0.4
1980	11	11	5.1	9	12.9	483	0	-999	1.5	-999	-999	-999	0.9
1980	11	12	4.1	7.8	11.5	275	9	-999	3.5	-999	-999	-999	0.5
1980	11	13	0.4	3.55	6.7	838	0	-999	2.8	-999	-999	-999	0.6
1980	11	14	0.5	4.6	8.7	1020	0	-999	1.2	-999	-999	-999	0.4
1980	11	15	-0.7	6.5	13.7	964	0	-999	1.5	-999	-999	-999	0.7
1980	11	16	5	9.4	13.8	731	0	-999	2.3	-999	-999	-999	0.6
1980	11	17	3.5	8	12.5	594	0	-999	2.8	-999	-999	-999	1
1980	11	18	8.8	12.15	15.5	672	5	-999	3.1	-999	-999	-999	0.9
1980	11	19	8.5	11.05	13.6	482	0	-999	0.6	-999	-999	-999	0.5
1980	11	20	1.4	8	14.6	1033	0	-999	3.8	-999	-999	-999	0.5
1980	11	21	7	11.05	15.1	943	0	-999	3.7	-999	-999	-999	0.4
1980	11	22	8.4	11.8	15.2	774	0	-999	4.2	-999	-999	-999	0.9
1980	11	23	11.6	13.8	16	902	0	-999	4.4	-999	-999	-999	1.2
1980	11	24	11.5	13.5	15.5	886	0	-999	2.6	-999	-999	-999	0.8
1980	11	25	6.9	11.15	15.4	519	0	-999	0.9	-999	-999	-999	0.6
1980	11	26	5.8	7.1	8.4	262	15	-999	4	-999	-999	-999	0.2
